ZIP,protected,not_protected,bin
53095,0.03,0.97,"(0.022, 0.036]"
39452,0.028999999999999998,0.971,"(0.022, 0.036]"
60544,0.157,0.843,"(0.139, 0.278]"
48603,0.096,0.904,"(0.083, 0.139]"
33764,0.098,0.902,"(0.083, 0.139]"
63028,0.022000000000000002,0.978,"(0.012, 0.022]"
99216,0.08,0.92,"(0.054, 0.083]"
29617,0.22899999999999998,0.771,"(0.139, 0.278]"
91504,0.235,0.765,"(0.139, 0.278]"
6320,0.33799999999999997,0.662,"(0.278, 1.0]"
11104,0.268,0.732,"(0.139, 0.278]"
72015,0.037000000000000005,0.963,"(0.036, 0.054]"
29646,0.102,0.898,"(0.083, 0.139]"
32937,0.10400000000000001,0.896,"(0.083, 0.139]"
55123,0.045,0.955,"(0.036, 0.054]"
50021,0.032,0.968,"(0.022, 0.036]"
68502,0.147,0.853,"(0.139, 0.278]"
45662,0.026000000000000002,0.974,"(0.022, 0.036]"
33028,0.46399999999999997,0.536,"(0.278, 1.0]"
92227,0.828,0.17200000000000004,"(0.278, 1.0]"
98188,0.18100000000000002,0.819,"(0.139, 0.278]"
47421,0.023,0.977,"(0.022, 0.036]"
66109,0.107,0.893,"(0.083, 0.139]"
71202,0.016,0.984,"(0.012, 0.022]"
77039,0.831,0.16900000000000004,"(0.278, 1.0]"
80033,0.21,0.79,"(0.139, 0.278]"
52804,0.105,0.895,"(0.083, 0.139]"
16335,0.016,0.984,"(0.012, 0.022]"
51106,0.106,0.894,"(0.083, 0.139]"
98106,0.14800000000000002,0.852,"(0.139, 0.278]"
24501,0.039,0.961,"(0.036, 0.054]"
12804,0.026000000000000002,0.974,"(0.022, 0.036]"
23834,0.081,0.919,"(0.054, 0.083]"
28086,0.035,0.965,"(0.022, 0.036]"
89434,0.252,0.748,"(0.139, 0.278]"
48108,0.049,0.951,"(0.036, 0.054]"
61822,0.040999999999999995,0.959,"(0.036, 0.054]"
60087,0.479,0.521,"(0.278, 1.0]"
10303,0.39,0.61,"(0.278, 1.0]"
30309,0.055,0.945,"(0.054, 0.083]"
43223,0.087,0.913,"(0.083, 0.139]"
30296,0.05,0.95,"(0.036, 0.054]"
95242,0.256,0.744,"(0.139, 0.278]"
62959,0.023,0.977,"(0.022, 0.036]"
27278,0.098,0.902,"(0.083, 0.139]"
33755,0.18100000000000002,0.819,"(0.139, 0.278]"
46528,0.2,0.8,"(0.139, 0.278]"
20121,0.209,0.791,"(0.139, 0.278]"
40258,0.047,0.953,"(0.036, 0.054]"
92602,0.204,0.796,"(0.139, 0.278]"
37934,0.021,0.979,"(0.012, 0.022]"
1830,0.27,0.73,"(0.139, 0.278]"
33618,0.266,0.734,"(0.139, 0.278]"
55105,0.04,0.96,"(0.036, 0.054]"
98011,0.124,0.876,"(0.083, 0.139]"
36832,0.04,0.96,"(0.036, 0.054]"
91740,0.46299999999999997,0.537,"(0.278, 1.0]"
94506,0.064,0.9359999999999999,"(0.054, 0.083]"
54494,0.040999999999999995,0.959,"(0.036, 0.054]"
55126,0.035,0.965,"(0.022, 0.036]"
90405,0.153,0.847,"(0.139, 0.278]"
53220,0.18899999999999997,0.811,"(0.139, 0.278]"
19802,0.062,0.938,"(0.054, 0.083]"
13905,0.077,0.923,"(0.054, 0.083]"
75503,0.053,0.947,"(0.036, 0.054]"
2145,0.226,0.774,"(0.139, 0.278]"
70592,0.034,0.966,"(0.022, 0.036]"
12306,0.069,0.931,"(0.054, 0.083]"
97005,0.342,0.6579999999999999,"(0.278, 1.0]"
44313,0.024,0.976,"(0.022, 0.036]"
75181,0.371,0.629,"(0.278, 1.0]"
94510,0.138,0.862,"(0.083, 0.139]"
22312,0.237,0.763,"(0.139, 0.278]"
12010,0.217,0.783,"(0.139, 0.278]"
1002,0.075,0.925,"(0.054, 0.083]"
35007,0.10800000000000001,0.892,"(0.083, 0.139]"
6604,0.414,0.5860000000000001,"(0.278, 1.0]"
54130,0.019,0.981,"(0.012, 0.022]"
84721,0.10800000000000001,0.892,"(0.083, 0.139]"
97838,0.40700000000000003,0.593,"(0.278, 1.0]"
73069,0.11800000000000001,0.882,"(0.083, 0.139]"
75252,0.147,0.853,"(0.139, 0.278]"
76712,0.149,0.851,"(0.139, 0.278]"
33558,0.218,0.782,"(0.139, 0.278]"
34684,0.073,0.927,"(0.054, 0.083]"
11356,0.431,0.569,"(0.278, 1.0]"
29016,0.067,0.933,"(0.054, 0.083]"
77345,0.11699999999999999,0.883,"(0.083, 0.139]"
78332,0.857,0.14300000000000002,"(0.278, 1.0]"
78102,0.59,0.41000000000000003,"(0.278, 1.0]"
48135,0.045,0.955,"(0.036, 0.054]"
74006,0.063,0.937,"(0.054, 0.083]"
20708,0.154,0.846,"(0.139, 0.278]"
48336,0.018000000000000002,0.982,"(0.012, 0.022]"
46750,0.023,0.977,"(0.022, 0.036]"
60452,0.161,0.839,"(0.139, 0.278]"
20879,0.297,0.7030000000000001,"(0.278, 1.0]"
6880,0.065,0.935,"(0.054, 0.083]"
31206,0.049,0.951,"(0.036, 0.054]"
46234,0.08800000000000001,0.912,"(0.083, 0.139]"
83402,0.209,0.791,"(0.139, 0.278]"
10039,0.335,0.665,"(0.278, 1.0]"
92868,0.504,0.496,"(0.278, 1.0]"
14616,0.122,0.878,"(0.083, 0.139]"
77071,0.298,0.702,"(0.278, 1.0]"
48085,0.013000000000000001,0.987,"(0.012, 0.022]"
91755,0.214,0.786,"(0.139, 0.278]"
35749,0.023,0.977,"(0.022, 0.036]"
72113,0.044000000000000004,0.956,"(0.036, 0.054]"
98116,0.042,0.958,"(0.036, 0.054]"
94402,0.136,0.864,"(0.083, 0.139]"
95945,0.109,0.891,"(0.083, 0.139]"
6118,0.29600000000000004,0.704,"(0.278, 1.0]"
80109,0.11599999999999999,0.884,"(0.083, 0.139]"
54952,0.084,0.916,"(0.083, 0.139]"
77598,0.392,0.608,"(0.278, 1.0]"
1880,0.027000000000000003,0.973,"(0.022, 0.036]"
33936,0.451,0.5489999999999999,"(0.278, 1.0]"
98665,0.147,0.853,"(0.139, 0.278]"
11741,0.145,0.855,"(0.139, 0.278]"
47715,0.038,0.962,"(0.036, 0.054]"
98311,0.08,0.92,"(0.054, 0.083]"
8755,0.10300000000000001,0.897,"(0.083, 0.139]"
48867,0.037000000000000005,0.963,"(0.036, 0.054]"
6109,0.111,0.889,"(0.083, 0.139]"
70131,0.068,0.9319999999999999,"(0.054, 0.083]"
98284,0.152,0.848,"(0.139, 0.278]"
82604,0.08900000000000001,0.911,"(0.083, 0.139]"
48150,0.043,0.957,"(0.036, 0.054]"
22182,0.085,0.915,"(0.083, 0.139]"
11553,0.461,0.5389999999999999,"(0.278, 1.0]"
95032,0.092,0.908,"(0.083, 0.139]"
94803,0.264,0.736,"(0.139, 0.278]"
2861,0.17300000000000001,0.827,"(0.139, 0.278]"
27607,0.052000000000000005,0.948,"(0.036, 0.054]"
48210,0.596,0.404,"(0.278, 1.0]"
98372,0.071,0.929,"(0.054, 0.083]"
30904,0.06,0.94,"(0.054, 0.083]"
98107,0.061,0.9390000000000001,"(0.054, 0.083]"
41011,0.092,0.908,"(0.083, 0.139]"
11416,0.45799999999999996,0.542,"(0.278, 1.0]"
33563,0.39399999999999996,0.6060000000000001,"(0.278, 1.0]"
55446,0.036000000000000004,0.964,"(0.022, 0.036]"
18944,0.043,0.957,"(0.036, 0.054]"
32832,0.43,0.5700000000000001,"(0.278, 1.0]"
89166,0.205,0.795,"(0.139, 0.278]"
32806,0.172,0.8280000000000001,"(0.139, 0.278]"
971,0.997,0.0030000000000000027,"(0.278, 1.0]"
49401,0.040999999999999995,0.959,"(0.036, 0.054]"
6776,0.095,0.905,"(0.083, 0.139]"
79601,0.25,0.75,"(0.139, 0.278]"
98296,0.04,0.96,"(0.036, 0.054]"
7675,0.129,0.871,"(0.083, 0.139]"
94607,0.136,0.864,"(0.083, 0.139]"
78212,0.626,0.374,"(0.278, 1.0]"
46221,0.078,0.922,"(0.054, 0.083]"
2478,0.042,0.958,"(0.036, 0.054]"
70117,0.028999999999999998,0.971,"(0.022, 0.036]"
91010,0.568,0.43200000000000005,"(0.278, 1.0]"
29649,0.036000000000000004,0.964,"(0.022, 0.036]"
40502,0.046,0.954,"(0.036, 0.054]"
53405,0.174,0.8260000000000001,"(0.139, 0.278]"
30533,0.051,0.949,"(0.036, 0.054]"
2721,0.11199999999999999,0.888,"(0.083, 0.139]"
30310,0.028999999999999998,0.971,"(0.022, 0.036]"
8105,0.68,0.31999999999999995,"(0.278, 1.0]"
10001,0.184,0.8160000000000001,"(0.139, 0.278]"
48116,0.032,0.968,"(0.022, 0.036]"
60431,0.222,0.778,"(0.139, 0.278]"
15210,0.052000000000000005,0.948,"(0.036, 0.054]"
23238,0.066,0.9339999999999999,"(0.054, 0.083]"
53225,0.048,0.952,"(0.036, 0.054]"
1905,0.413,0.587,"(0.278, 1.0]"
75048,0.083,0.917,"(0.054, 0.083]"
46628,0.084,0.916,"(0.083, 0.139]"
15650,0.004,0.996,"(0.002, 0.012]"
37804,0.048,0.952,"(0.036, 0.054]"
79602,0.22699999999999998,0.773,"(0.139, 0.278]"
92629,0.155,0.845,"(0.139, 0.278]"
30655,0.033,0.967,"(0.022, 0.036]"
92835,0.203,0.7969999999999999,"(0.139, 0.278]"
79934,0.591,0.40900000000000003,"(0.278, 1.0]"
91103,0.511,0.489,"(0.278, 1.0]"
48161,0.035,0.965,"(0.022, 0.036]"
95215,0.628,0.372,"(0.278, 1.0]"
92411,0.804,0.19599999999999995,"(0.278, 1.0]"
7424,0.205,0.795,"(0.139, 0.278]"
30329,0.294,0.706,"(0.278, 1.0]"
33781,0.14800000000000002,0.852,"(0.139, 0.278]"
20715,0.08,0.92,"(0.054, 0.083]"
42431,0.026000000000000002,0.974,"(0.022, 0.036]"
29440,0.015,0.985,"(0.012, 0.022]"
83814,0.053,0.947,"(0.036, 0.054]"
94062,0.133,0.867,"(0.083, 0.139]"
18064,0.042,0.958,"(0.036, 0.054]"
92532,0.354,0.646,"(0.278, 1.0]"
91030,0.196,0.804,"(0.139, 0.278]"
44135,0.183,0.817,"(0.139, 0.278]"
67207,0.153,0.847,"(0.139, 0.278]"
61109,0.204,0.796,"(0.139, 0.278]"
36605,0.008,0.992,"(0.002, 0.012]"
11001,0.139,0.861,"(0.083, 0.139]"
22202,0.129,0.871,"(0.083, 0.139]"
70517,0.034,0.966,"(0.022, 0.036]"
79606,0.182,0.8180000000000001,"(0.139, 0.278]"
12553,0.27399999999999997,0.726,"(0.139, 0.278]"
78738,0.11,0.89,"(0.083, 0.139]"
19468,0.019,0.981,"(0.012, 0.022]"
75082,0.075,0.925,"(0.054, 0.083]"
39209,0.005,0.995,"(0.002, 0.012]"
75092,0.075,0.925,"(0.054, 0.083]"
33446,0.127,0.873,"(0.083, 0.139]"
34112,0.22,0.78,"(0.139, 0.278]"
79930,0.865,0.135,"(0.278, 1.0]"
35640,0.017,0.983,"(0.012, 0.022]"
63367,0.044000000000000004,0.956,"(0.036, 0.054]"
35611,0.077,0.923,"(0.054, 0.083]"
33705,0.059000000000000004,0.941,"(0.054, 0.083]"
20601,0.07400000000000001,0.9259999999999999,"(0.054, 0.083]"
92251,0.775,0.22499999999999998,"(0.278, 1.0]"
3054,0.05,0.95,"(0.036, 0.054]"
20903,0.524,0.476,"(0.278, 1.0]"
30720,0.38299999999999995,0.617,"(0.278, 1.0]"
53593,0.025,0.975,"(0.022, 0.036]"
6074,0.066,0.9339999999999999,"(0.054, 0.083]"
1602,0.11599999999999999,0.884,"(0.083, 0.139]"
33584,0.247,0.753,"(0.139, 0.278]"
6514,0.166,0.834,"(0.139, 0.278]"
33703,0.085,0.915,"(0.083, 0.139]"
45750,0.01,0.99,"(0.002, 0.012]"
33967,0.23600000000000002,0.764,"(0.139, 0.278]"
60013,0.11199999999999999,0.888,"(0.083, 0.139]"
75455,0.444,0.556,"(0.278, 1.0]"
91042,0.251,0.749,"(0.139, 0.278]"
7112,0.083,0.917,"(0.054, 0.083]"
23703,0.061,0.9390000000000001,"(0.054, 0.083]"
29115,0.023,0.977,"(0.022, 0.036]"
60175,0.076,0.924,"(0.054, 0.083]"
53144,0.17600000000000002,0.824,"(0.139, 0.278]"
8050,0.066,0.9339999999999999,"(0.054, 0.083]"
75212,0.6559999999999999,0.3440000000000001,"(0.278, 1.0]"
17315,0.027999999999999997,0.972,"(0.022, 0.036]"
92277,0.228,0.772,"(0.139, 0.278]"
76209,0.28600000000000003,0.714,"(0.278, 1.0]"
29527,0.048,0.952,"(0.036, 0.054]"
7652,0.121,0.879,"(0.083, 0.139]"
4106,0.028999999999999998,0.971,"(0.022, 0.036]"
80130,0.084,0.916,"(0.083, 0.139]"
81004,0.48,0.52,"(0.278, 1.0]"
30504,0.485,0.515,"(0.278, 1.0]"
66104,0.301,0.6990000000000001,"(0.278, 1.0]"
88201,0.47100000000000003,0.5289999999999999,"(0.278, 1.0]"
97520,0.09,0.91,"(0.083, 0.139]"
45431,0.048,0.952,"(0.036, 0.054]"
48906,0.127,0.873,"(0.083, 0.139]"
38637,0.09300000000000001,0.907,"(0.083, 0.139]"
93725,0.6679999999999999,0.3320000000000001,"(0.278, 1.0]"
45429,0.025,0.975,"(0.022, 0.036]"
96815,0.05,0.95,"(0.036, 0.054]"
18062,0.07200000000000001,0.9279999999999999,"(0.054, 0.083]"
63118,0.07,0.9299999999999999,"(0.054, 0.083]"
76208,0.299,0.7010000000000001,"(0.278, 1.0]"
97035,0.057999999999999996,0.942,"(0.054, 0.083]"
49444,0.042,0.958,"(0.036, 0.054]"
90240,0.713,0.28700000000000003,"(0.278, 1.0]"
38117,0.053,0.947,"(0.036, 0.054]"
74105,0.065,0.935,"(0.054, 0.083]"
53403,0.22699999999999998,0.773,"(0.139, 0.278]"
98626,0.094,0.906,"(0.083, 0.139]"
28658,0.129,0.871,"(0.083, 0.139]"
43085,0.054000000000000006,0.946,"(0.036, 0.054]"
63379,0.031,0.969,"(0.022, 0.036]"
1824,0.047,0.953,"(0.036, 0.054]"
72501,0.092,0.908,"(0.083, 0.139]"
63755,0.018000000000000002,0.982,"(0.012, 0.022]"
2905,0.441,0.5589999999999999,"(0.278, 1.0]"
75180,0.5720000000000001,0.42799999999999994,"(0.278, 1.0]"
75022,0.138,0.862,"(0.083, 0.139]"
60621,0.036000000000000004,0.964,"(0.022, 0.036]"
6114,0.613,0.387,"(0.278, 1.0]"
55116,0.037000000000000005,0.963,"(0.036, 0.054]"
29303,0.13699999999999998,0.863,"(0.083, 0.139]"
94619,0.209,0.791,"(0.139, 0.278]"
78633,0.087,0.913,"(0.083, 0.139]"
78731,0.114,0.886,"(0.083, 0.139]"
85085,0.127,0.873,"(0.083, 0.139]"
46312,0.5720000000000001,0.42799999999999994,"(0.278, 1.0]"
98531,0.175,0.825,"(0.139, 0.278]"
60560,0.174,0.8260000000000001,"(0.139, 0.278]"
31093,0.095,0.905,"(0.083, 0.139]"
70448,0.061,0.9390000000000001,"(0.054, 0.083]"
20653,0.077,0.923,"(0.054, 0.083]"
85375,0.015,0.985,"(0.012, 0.022]"
95618,0.172,0.8280000000000001,"(0.139, 0.278]"
46304,0.087,0.913,"(0.083, 0.139]"
77022,0.769,0.23099999999999998,"(0.278, 1.0]"
55343,0.063,0.937,"(0.054, 0.083]"
4901,0.021,0.979,"(0.012, 0.022]"
94530,0.128,0.872,"(0.083, 0.139]"
91741,0.294,0.706,"(0.278, 1.0]"
33484,0.154,0.846,"(0.139, 0.278]"
43214,0.028999999999999998,0.971,"(0.022, 0.036]"
46545,0.062,0.938,"(0.054, 0.083]"
75240,0.601,0.399,"(0.278, 1.0]"
37716,0.013999999999999999,0.986,"(0.012, 0.022]"
94598,0.107,0.893,"(0.083, 0.139]"
2132,0.08900000000000001,0.911,"(0.083, 0.139]"
40504,0.163,0.837,"(0.139, 0.278]"
76132,0.174,0.8260000000000001,"(0.139, 0.278]"
37388,0.036000000000000004,0.964,"(0.022, 0.036]"
34471,0.14300000000000002,0.857,"(0.139, 0.278]"
90035,0.11699999999999999,0.883,"(0.083, 0.139]"
15217,0.043,0.957,"(0.036, 0.054]"
98248,0.09300000000000001,0.907,"(0.083, 0.139]"
7006,0.09,0.91,"(0.083, 0.139]"
31322,0.051,0.949,"(0.036, 0.054]"
30305,0.054000000000000006,0.946,"(0.036, 0.054]"
34689,0.106,0.894,"(0.083, 0.139]"
63109,0.037000000000000005,0.963,"(0.036, 0.054]"
10954,0.14,0.86,"(0.139, 0.278]"
85381,0.204,0.796,"(0.139, 0.278]"
53072,0.040999999999999995,0.959,"(0.036, 0.054]"
84040,0.094,0.906,"(0.083, 0.139]"
93105,0.213,0.787,"(0.139, 0.278]"
85718,0.14,0.86,"(0.139, 0.278]"
24551,0.04,0.96,"(0.036, 0.054]"
28144,0.08800000000000001,0.912,"(0.083, 0.139]"
91932,0.519,0.481,"(0.278, 1.0]"
68901,0.131,0.869,"(0.083, 0.139]"
77523,0.245,0.755,"(0.139, 0.278]"
35160,0.036000000000000004,0.964,"(0.022, 0.036]"
20871,0.11,0.89,"(0.083, 0.139]"
75088,0.19699999999999998,0.803,"(0.139, 0.278]"
96732,0.091,0.909,"(0.083, 0.139]"
93960,0.764,0.236,"(0.278, 1.0]"
27517,0.063,0.937,"(0.054, 0.083]"
27539,0.1,0.9,"(0.083, 0.139]"
33860,0.317,0.683,"(0.278, 1.0]"
60487,0.091,0.909,"(0.083, 0.139]"
98516,0.091,0.909,"(0.083, 0.139]"
75230,0.125,0.875,"(0.083, 0.139]"
91784,0.295,0.7050000000000001,"(0.278, 1.0]"
10710,0.27399999999999997,0.726,"(0.139, 0.278]"
10541,0.121,0.879,"(0.083, 0.139]"
53189,0.083,0.917,"(0.054, 0.083]"
52405,0.040999999999999995,0.959,"(0.036, 0.054]"
11729,0.16699999999999998,0.833,"(0.139, 0.278]"
38024,0.03,0.97,"(0.022, 0.036]"
93933,0.282,0.718,"(0.278, 1.0]"
2906,0.095,0.905,"(0.083, 0.139]"
28681,0.04,0.96,"(0.036, 0.054]"
99502,0.08800000000000001,0.912,"(0.083, 0.139]"
77021,0.188,0.812,"(0.139, 0.278]"
98178,0.091,0.909,"(0.083, 0.139]"
28150,0.042,0.958,"(0.036, 0.054]"
4330,0.018000000000000002,0.982,"(0.012, 0.022]"
1108,0.41100000000000003,0.589,"(0.278, 1.0]"
12205,0.063,0.937,"(0.054, 0.083]"
77020,0.737,0.263,"(0.278, 1.0]"
84302,0.106,0.894,"(0.083, 0.139]"
91302,0.075,0.925,"(0.054, 0.083]"
76052,0.161,0.839,"(0.139, 0.278]"
1803,0.031,0.969,"(0.022, 0.036]"
15101,0.018000000000000002,0.982,"(0.012, 0.022]"
48340,0.308,0.692,"(0.278, 1.0]"
70809,0.033,0.967,"(0.022, 0.036]"
93035,0.485,0.515,"(0.278, 1.0]"
98597,0.092,0.908,"(0.083, 0.139]"
44236,0.019,0.981,"(0.012, 0.022]"
95815,0.434,0.5660000000000001,"(0.278, 1.0]"
11552,0.239,0.761,"(0.139, 0.278]"
92860,0.34600000000000003,0.6539999999999999,"(0.278, 1.0]"
97225,0.076,0.924,"(0.054, 0.083]"
35806,0.042,0.958,"(0.036, 0.054]"
46517,0.28600000000000003,0.714,"(0.278, 1.0]"
95409,0.17300000000000001,0.827,"(0.139, 0.278]"
33629,0.125,0.875,"(0.083, 0.139]"
40508,0.067,0.933,"(0.054, 0.083]"
45066,0.024,0.976,"(0.022, 0.036]"
76033,0.217,0.783,"(0.139, 0.278]"
7869,0.11900000000000001,0.881,"(0.083, 0.139]"
48708,0.105,0.895,"(0.083, 0.139]"
30082,0.136,0.864,"(0.083, 0.139]"
76708,0.332,0.6679999999999999,"(0.278, 1.0]"
610,0.958,0.04200000000000004,"(0.278, 1.0]"
7860,0.073,0.927,"(0.054, 0.083]"
54751,0.02,0.98,"(0.012, 0.022]"
38053,0.067,0.933,"(0.054, 0.083]"
71457,0.022000000000000002,0.978,"(0.012, 0.022]"
80214,0.331,0.669,"(0.278, 1.0]"
20912,0.223,0.777,"(0.139, 0.278]"
85014,0.275,0.725,"(0.139, 0.278]"
33913,0.114,0.886,"(0.083, 0.139]"
57104,0.084,0.916,"(0.083, 0.139]"
53406,0.136,0.864,"(0.083, 0.139]"
33598,0.431,0.569,"(0.278, 1.0]"
92211,0.128,0.872,"(0.083, 0.139]"
90304,0.878,0.122,"(0.278, 1.0]"
12533,0.13699999999999998,0.863,"(0.083, 0.139]"
98532,0.086,0.914,"(0.083, 0.139]"
48328,0.11699999999999999,0.883,"(0.083, 0.139]"
98119,0.073,0.927,"(0.054, 0.083]"
55902,0.064,0.9359999999999999,"(0.054, 0.083]"
98008,0.09300000000000001,0.907,"(0.083, 0.139]"
94133,0.075,0.925,"(0.054, 0.083]"
32177,0.063,0.937,"(0.054, 0.083]"
23139,0.022000000000000002,0.978,"(0.012, 0.022]"
85747,0.245,0.755,"(0.139, 0.278]"
40505,0.091,0.909,"(0.083, 0.139]"
52732,0.044000000000000004,0.956,"(0.036, 0.054]"
11791,0.049,0.951,"(0.036, 0.054]"
32905,0.15,0.85,"(0.139, 0.278]"
23227,0.037000000000000005,0.963,"(0.036, 0.054]"
91403,0.14400000000000002,0.856,"(0.139, 0.278]"
1610,0.387,0.613,"(0.278, 1.0]"
66223,0.04,0.96,"(0.036, 0.054]"
94547,0.16,0.84,"(0.139, 0.278]"
20720,0.071,0.929,"(0.054, 0.083]"
33573,0.099,0.901,"(0.083, 0.139]"
7801,0.595,0.405,"(0.278, 1.0]"
23601,0.057,0.943,"(0.054, 0.083]"
42718,0.025,0.975,"(0.022, 0.036]"
60827,0.068,0.9319999999999999,"(0.054, 0.083]"
33406,0.531,0.469,"(0.278, 1.0]"
94123,0.091,0.909,"(0.083, 0.139]"
34109,0.135,0.865,"(0.083, 0.139]"
7450,0.087,0.913,"(0.083, 0.139]"
70634,0.055,0.945,"(0.054, 0.083]"
14623,0.048,0.952,"(0.036, 0.054]"
30021,0.037000000000000005,0.963,"(0.036, 0.054]"
7644,0.414,0.5860000000000001,"(0.278, 1.0]"
6705,0.366,0.634,"(0.278, 1.0]"
10310,0.29100000000000004,0.709,"(0.278, 1.0]"
70363,0.065,0.935,"(0.054, 0.083]"
19810,0.013000000000000001,0.987,"(0.012, 0.022]"
68803,0.188,0.812,"(0.139, 0.278]"
48433,0.040999999999999995,0.959,"(0.036, 0.054]"
20876,0.192,0.808,"(0.139, 0.278]"
79118,0.27699999999999997,0.7230000000000001,"(0.139, 0.278]"
33569,0.22,0.78,"(0.139, 0.278]"
32962,0.175,0.825,"(0.139, 0.278]"
21114,0.079,0.921,"(0.054, 0.083]"
54449,0.02,0.98,"(0.012, 0.022]"
83843,0.047,0.953,"(0.036, 0.054]"
27577,0.184,0.8160000000000001,"(0.139, 0.278]"
28001,0.053,0.947,"(0.036, 0.054]"
56308,0.025,0.975,"(0.022, 0.036]"
89801,0.301,0.6990000000000001,"(0.278, 1.0]"
78724,0.6459999999999999,0.3540000000000001,"(0.278, 1.0]"
74701,0.077,0.923,"(0.054, 0.083]"
57201,0.033,0.967,"(0.022, 0.036]"
90249,0.42,0.5800000000000001,"(0.278, 1.0]"
23236,0.051,0.949,"(0.036, 0.054]"
68144,0.07,0.9299999999999999,"(0.054, 0.083]"
923,0.9940000000000001,0.005999999999999894,"(0.278, 1.0]"
19977,0.079,0.921,"(0.054, 0.083]"
90602,0.733,0.267,"(0.278, 1.0]"
17110,0.102,0.898,"(0.083, 0.139]"
21030,0.109,0.891,"(0.083, 0.139]"
19133,0.555,0.44499999999999995,"(0.278, 1.0]"
11427,0.205,0.795,"(0.139, 0.278]"
92262,0.28300000000000003,0.717,"(0.278, 1.0]"
29906,0.13,0.87,"(0.083, 0.139]"
33770,0.099,0.901,"(0.083, 0.139]"
79764,0.62,0.38,"(0.278, 1.0]"
22485,0.057999999999999996,0.942,"(0.054, 0.083]"
53150,0.036000000000000004,0.964,"(0.022, 0.036]"
2215,0.12,0.88,"(0.083, 0.139]"
84109,0.049,0.951,"(0.036, 0.054]"
72903,0.094,0.906,"(0.083, 0.139]"
20832,0.10300000000000001,0.897,"(0.083, 0.139]"
48141,0.026000000000000002,0.974,"(0.022, 0.036]"
87106,0.428,0.5720000000000001,"(0.278, 1.0]"
33897,0.402,0.598,"(0.278, 1.0]"
2050,0.026000000000000002,0.974,"(0.022, 0.036]"
11795,0.09699999999999999,0.903,"(0.083, 0.139]"
92284,0.259,0.741,"(0.139, 0.278]"
79072,0.631,0.369,"(0.278, 1.0]"
48371,0.037000000000000005,0.963,"(0.036, 0.054]"
34982,0.22399999999999998,0.776,"(0.139, 0.278]"
32223,0.084,0.916,"(0.083, 0.139]"
73064,0.07400000000000001,0.9259999999999999,"(0.054, 0.083]"
32789,0.125,0.875,"(0.083, 0.139]"
64030,0.142,0.858,"(0.139, 0.278]"
77662,0.07400000000000001,0.9259999999999999,"(0.054, 0.083]"
66441,0.159,0.841,"(0.139, 0.278]"
91307,0.154,0.846,"(0.139, 0.278]"
85349,0.9279999999999999,0.07200000000000006,"(0.278, 1.0]"
23113,0.040999999999999995,0.959,"(0.036, 0.054]"
22180,0.092,0.908,"(0.083, 0.139]"
72223,0.015,0.985,"(0.012, 0.022]"
678,0.98,0.020000000000000018,"(0.278, 1.0]"
32826,0.319,0.681,"(0.278, 1.0]"
35020,0.095,0.905,"(0.083, 0.139]"
74075,0.055999999999999994,0.944,"(0.054, 0.083]"
98075,0.039,0.961,"(0.036, 0.054]"
77545,0.353,0.647,"(0.278, 1.0]"
77504,0.665,0.33499999999999996,"(0.278, 1.0]"
70802,0.024,0.976,"(0.022, 0.036]"
78238,0.716,0.28400000000000003,"(0.278, 1.0]"
91301,0.142,0.858,"(0.139, 0.278]"
66215,0.10800000000000001,0.892,"(0.083, 0.139]"
92832,0.5429999999999999,0.4570000000000001,"(0.278, 1.0]"
76034,0.081,0.919,"(0.054, 0.083]"
30122,0.18,0.8200000000000001,"(0.139, 0.278]"
55426,0.045,0.955,"(0.036, 0.054]"
21001,0.081,0.919,"(0.054, 0.083]"
42503,0.037000000000000005,0.963,"(0.036, 0.054]"
53210,0.071,0.929,"(0.054, 0.083]"
76048,0.161,0.839,"(0.139, 0.278]"
78259,0.359,0.641,"(0.278, 1.0]"
90291,0.17800000000000002,0.822,"(0.139, 0.278]"
30233,0.035,0.965,"(0.022, 0.036]"
27565,0.105,0.895,"(0.083, 0.139]"
37917,0.05,0.95,"(0.036, 0.054]"
14207,0.213,0.787,"(0.139, 0.278]"
34219,0.07400000000000001,0.9259999999999999,"(0.054, 0.083]"
28083,0.146,0.854,"(0.139, 0.278]"
33067,0.22,0.78,"(0.139, 0.278]"
14043,0.026000000000000002,0.974,"(0.022, 0.036]"
27028,0.10400000000000001,0.896,"(0.083, 0.139]"
11010,0.171,0.829,"(0.139, 0.278]"
97317,0.268,0.732,"(0.139, 0.278]"
40403,0.034,0.966,"(0.022, 0.036]"
47203,0.048,0.952,"(0.036, 0.054]"
54911,0.049,0.951,"(0.036, 0.054]"
70805,0.018000000000000002,0.982,"(0.012, 0.022]"
47712,0.022000000000000002,0.978,"(0.012, 0.022]"
19973,0.084,0.916,"(0.083, 0.139]"
73127,0.387,0.613,"(0.278, 1.0]"
89044,0.132,0.868,"(0.083, 0.139]"
55417,0.049,0.951,"(0.036, 0.054]"
28012,0.031,0.969,"(0.022, 0.036]"
30071,0.41600000000000004,0.584,"(0.278, 1.0]"
915,0.985,0.015000000000000013,"(0.278, 1.0]"
55427,0.057,0.943,"(0.054, 0.083]"
73701,0.213,0.787,"(0.139, 0.278]"
75766,0.33399999999999996,0.666,"(0.278, 1.0]"
2126,0.14800000000000002,0.852,"(0.139, 0.278]"
